ProductType,CircuitStatus,Billing_Start_Date,Currency,NRC,MRC,Bandwidth,city,state,country
Local Internet Access,ACTIVE,2021-01-31,CNY,285.7142857142857,33.785714285714285,100,Shaoxing,Zhejiang,China
Local Internet Access,ACTIVE,2021-01-31,CNY,0.0,33.785714285714285,100,Shaoxing,Zhejiang,China
Local Internet Access,ACTIVE,2021-01-31,CNY,285.7142857142857,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-01-31,CNY,285.7142857142857,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-01-31,CNY,285.7142857142857,33.785714285714285,100,Changsha,Hunan,China
Local Internet Access,ACTIVE,2021-01-31,CNY,0.0,33.785714285714285,100,Ningbo,Zhejiang,China
Local Internet Access,ACTIVE,2021-01-31,CNY,285.7142857142857,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-01-31,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-01-31,CNY,0.0,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-01-31,CNY,0.0,33.785714285714285,100,Beijing,Beijing,China
Local Internet Access,ACTIVE,2021-01-31,CNY,0.0,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-01-31,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-01-31,CNY,285.7142857142857,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-01-31,CNY,285.7142857142857,33.785714285714285,100,Hangzhou,Zhejiang,China
Local Internet Access,ACTIVE,2021-01-31,CNY,0.0,33.785714285714285,100,Hangzhou,Zhejiang,China
Local Internet Access,ACTIVE,2021-01-31,CNY,285.7142857142857,33.785714285714285,100,Weifang,Shandong,China
Local Internet Access,ACTIVE,2021-01-31,CNY,0.0,33.785714285714285,100,Langfang,Hebei,China
GIS,ACTIVE,2021-02-01,BRL,0.0,17400.0,0,Sertãozinho,Sertãozinho,Brazil
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Beijing,Beijing,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
CPE,ACTIVE,2021-02-01,USD,0.0,500.0,0,Seoul,Seoul,South Korea
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-01,CNY,142.85714285714286,1785.7142857142858,200,Nanjing,Jiangsu,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
CPE,ACTIVE,2021-02-01,USD,0.0,450.0,0,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-01,CNY,285.7142857142857,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Nanchang,Jiangxi,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,285.7142857142857,33.785714285714285,100,Hangzhou,Zhejiang,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Beijing,Beijing,China
CPE,ACTIVE,2021-02-01,USD,0.0,500.0,0,Seoul,Seoul,South Korea
Local Internet Access,ACTIVE,2021-02-01,CNY,285.7142857142857,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Netcare,ACTIVE,2021-02-01,USD,0.0,85.0,0,Seoul,Seoul,South Korea
Local Internet Access,ACTIVE,2021-02-01,CNY,285.7142857142857,33.785714285714285,100,Jinan,Shandong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,142.85714285714286,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Hangzhou,Zhejiang,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Shenyang,Liaoning,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Jining,Shandong,China
Netcare,ACTIVE,2021-02-01,USD,0.0,85.0,0,Seoul,Seoul,South Korea
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Xiamen,Fujian,China
VPN,ACTIVE,2021-02-01,USD,0.0,12200.0,100,Seoul,South Korea,Seoul LG POP
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Wuhan,Hubei,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Jinhua,Zhejiang,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Shaoxing,Zhejiang,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Guangzhou,Guangdong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Yangzhou,Jiangsu,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Fuzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Wuhan,Hubei,China
Local Internet Access,ACTIVE,2021-02-01,CNY,285.7142857142857,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Guangzhou,Guangdong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Beijing,Beijing,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Tongchuan,Shaanxi,China
Netcare,ACTIVE,2021-02-01,USD,0.0,85.0,0,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Quanzhou,Fujian,China
VPN,ACTIVE,2021-02-01,USD,0.0,5800.0,20,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-01,CNY,285.7142857142857,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Wuhan,Hubei,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
VPN,ACTIVE,2021-02-01,USD,0.0,11500.0,50,Seoul,South Korea,Seoul LG POP
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Quanzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-01,CNY,457.14285714285717,33.785714285714285,100,Jinan,Shandong,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Hefei,Anhui,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-01,CNY,990.4371428571429,531.2471428571429,100,Beijing,Beijing,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Ningbo,Zhejiang,China
Local Internet Access,ACTIVE,2021-02-01,CNY,0.0,33.785714285714285,100,Wuhan,Hubei,China
Local Internet Access,ACTIVE,2021-02-01,CNY,285.7142857142857,33.785714285714285,100,Beijing,Beijing,China
Local Internet Access,ACTIVE,2021-02-01,CNY,285.7142857142857,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Nanning,Guangxi,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Guangzhou,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Haikou,Hainan,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Baoding,Hebei,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Hulunbuir,Inner Mongolia,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Wulumuqi,Xinjiang,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Zhangzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Fuzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Wuhan,Hubei,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Huanggang,Hubei,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Harbin,Heilongjiang,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Changzhou,Jiangsu,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Dalian,Liaoning,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Ziyang,Sichuan,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Xiamen,Fujian,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Ningbo,Zhejiang,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Nanchang,Jiangxi,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Beijing,Beijing,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Xiamen,Fujian,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Beijing,Beijing,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Dalian,Liaoning,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Quanzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Fuzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-02,CNY,285.7142857142857,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Yantai,Shandong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Jinan,Shandong,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Langfang,Hebei,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Hulunbuir,Inner Mongolia,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-02,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Fuzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Chongqing,Chongqing,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Beijing,Beijing,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Wuhu,Anhui,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Changsha,Hunan,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Jiaxing,Zhejiang,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Hefei,Anhui,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Fuzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Dongying,Shandong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Changzhou,Jiangsu,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Wuhan,Hubei,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Jinan,Shandong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Jinan,Shandong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Wuhu,Anhui,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Henan,Henan,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Guangzhou,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Xiamen,Fujian,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Guangzhou,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Chengdu,Sichuan,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Qingdao,Shandong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Fuzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,142.85714285714286,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Jiaxing,Zhejiang,China
IEPL,ACTIVE,2021-02-03,BRL,500.0,51300.0,0,Taquaritinga,Brazil,Taquaritinga
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Jiaxing,Zhejiang,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Foshan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Taizhou,Jiangsu,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Guangzhou,Guangdong,China
IEPL,ACTIVE,2021-02-03,USD,50.0,2250.0,50,Suzhou,Jiangsu,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Huaian,Jiangsu,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Beijing,Beijing,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Dongguan,Guangdong,China
Local Internet Access,ACTIVE,2021-02-03,CNY,285.7142857142857,33.785714285714285,100,Liuan,Anhui,China
Local Internet Access,ACTIVE,2021-02-03,CNY,0.0,33.785714285714285,100,Fuyang,Anhui,China
Local Internet Access,ACTIVE,2021-02-03,CNY,142.85714285714286,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-04,CNY,0.0,33.785714285714285,100,Wuhan,Hubei,China
Local Internet Access,ACTIVE,2021-02-04,CNY,0.0,33.785714285714285,100,Fuzhou,Fujian,China
Local Internet Access,ACTIVE,2021-02-04,CNY,0.0,33.785714285714285,100,Shenzhen,Guangdong,China
Local Internet Access,ACTIVE,2021-02-04,CNY,285.7142857142857,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-04,CNY,0.0,33.785714285714285,100,Jiaxing,Zhejiang,China
Local Internet Access,ACTIVE,2021-02-04,CNY,0.0,33.785714285714285,100,Xiamen,Fujian,China
Local Internet Access,ACTIVE,2021-02-04,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-04,CNY,0.0,33.785714285714285,100,Shanghai,Shanghai,China
Local Internet Access,ACTIVE,2021-02-04,CNY,0.0,33.785714285714285,100,Tianjin,Tianjin,China
Local Internet Access,ACTIVE,2021-02-04,CNY,0.0,33.785714285714285,100,Shenyang,Liaoning,China
Local Internet Access,ACTIVE,2021-02-04,CNY,142.85714285714286,33.785714285714285,100,Fuzhou,Fujian,China
